state,cause,year,fires,acres,median_size
ND,Campfire,2006,4,2.4000000000000004,0.15000000000000002
ND,Campfire,2007,4,4.2,0.3
ND,Campfire,2008,6,198.0,0.1
ND,Campfire,2009,8,2.0,0.1
ND,Campfire,2010,6,242.6,1.0
ND,Campfire,2011,5,498.40000000000003,0.1
ND,Campfire,2012,9,4056.1,1.0
ND,Campfire,2013,1,0.1,0.1
ND,Campfire,2014,1,0.1,0.1
ND,Campfire,2015,13,44.2,1.0
ND,Children,1992,48,638.4000000000002,1.0
ND,Children,1993,17,104.8,1.0
ND,Children,1994,41,271.3,1.0
ND,Children,1995,13,42.3,1.0
ND,Children,1996,22,46.1,0.25
ND,Children,1997,19,90.89999999999999,1.0
ND,Children,1998,25,52.30000000000002,0.5
ND,Children,1999,22,305.40000000000003,1.0
ND,Children,2000,18,187.39999999999998,1.0
ND,Children,2001,30,225.5,1.05
ND,Children,2002,37,212.59999999999994,0.5
ND,Children,2003,36,341.00000000000017,1.0
ND,Children,2004,33,483.7,1.0
ND,Children,2005,44,67.50000000000001,1.0
ND,Children,2006,31,52.80000000000001,0.3
ND,Children,2007,10,10.899999999999999,0.8
ND,Children,2008,24,725.3,0.25
ND,Children,2009,4,5.6,0.55
ND,Children,2010,7,3.3000000000000003,0.2
ND,Children,2011,7,4.4,0.1
ND,Children,2012,21,15.299999999999997,0.3
ND,Children,2013,6,16.2,0.2
ND,Children,2014,9,8.199999999999998,0.1
ND,Children,2015,8,825.5,0.6
ND,Debris Burning,1992,103,792.3,2.0
ND,Debris Burning,1993,91,1830.8000000000002,5.0
ND,Debris Burning,1994,100,3433.6,2.0
ND,Debris Burning,1995,67,792.5,1.5
ND,Debris Burning,1996,98,565.9000000000003,1.9
ND,Debris Burning,1997,85,1773.2,2.3
ND,Debris Burning,1998,72,2092.3999999999996,1.1
ND,Debris Burning,1999,97,55002.69999999999,2.1
ND,Debris Burning,2000,81,1618.8999999999999,2.5
ND,Debris Burning,2001,107,1870.0000000000002,1.5
ND,Debris Burning,2002,128,2762.0999999999995,1.5
ND,Debris Burning,2003,94,3556.5000000000005,1.1
ND,Debris Burning,2004,75,837.6000000000003,1.0
ND,Debris Burning,2005,98,1583.1000000000001,1.5
ND,Debris Burning,2006,52,3664.8,3.1
ND,Debris Burning,2007,100,3502.7999999999997,1.2
ND,Debris Burning,2008,92,825.4000000000001,0.55
ND,Debris Burning,2009,38,109.09999999999998,1.0
ND,Debris Burning,2010,43,93.69999999999999,1.0
ND,Debris Burning,2011,27,220.2,0.7
ND,Debris Burning,2012,100,2217.2599999999993,1.0
ND,Debris Burning,2013,73,2543.3199999999993,2.0
ND,Debris Burning,2014,41,731.0500000000001,1.0
ND,Debris Burning,2015,184,3162.2,2.0
ND,Equipment Use,1992,20,118.29999999999998,1.0
ND,Equipment Use,1993,15,76.09999999999998,1.0
ND,Equipment Use,1994,16,402.6,1.75
ND,Equipment Use,1995,13,562.0,1.0
ND,Equipment Use,1996,9,55.2,1.0
ND,Equipment Use,1997,15,498.1,0.5
ND,Equipment Use,1998,12,103.6,1.0
ND,Equipment Use,1999,16,89.5,0.35
ND,Equipment Use,2000,21,5052.4,2.0
ND,Equipment Use,2001,15,136.5,1.0
ND,Equipment Use,2002,17,111.5,1.0
ND,Equipment Use,2003,26,566.7,2.15
ND,Equipment Use,2004,20,6936.4,3.2
ND,Equipment Use,2005,82,3499.2,5.0
ND,Equipment Use,2006,47,675.0500000000001,1.7
ND,Equipment Use,2007,38,2591.43,1.0
ND,Equipment Use,2008,43,2929.6000000000004,1.5
ND,Equipment Use,2009,20,232.69999999999996,1.0
ND,Equipment Use,2010,16,608.0,1.0
ND,Equipment Use,2011,29,308.64,1.0
ND,Equipment Use,2012,85,5119.2,4.0
ND,Equipment Use,2013,44,350.23999999999995,1.0
ND,Equipment Use,2014,21,101.9,0.5
ND,Equipment Use,2015,100,7309.71,2.0
ND,Fireworks,1992,8,5.699999999999999,0.65
ND,Fireworks,1993,16,22.5,1.0
ND,Fireworks,1994,18,21.0,1.0
ND,Fireworks,1995,8,10.000000000000002,0.9
ND,Fireworks,1996,25,13.2,0.5
ND,Fireworks,1997,21,18.499999999999996,0.5
ND,Fireworks,1998,15,9.099999999999998,0.2
ND,Fireworks,1999,5,2.1999999999999997,0.2
ND,Fireworks,2000,11,6.0,0.1
ND,Fireworks,2001,14,38.0,1.05
ND,Fireworks,2002,29,483.6000000000001,0.5
ND,Fireworks,2003,28,16.799999999999997,0.1
ND,Fireworks,2004,38,37.90000000000001,0.75
ND,Fireworks,2005,16,10.299999999999999,0.75
ND,Fireworks,2006,124,147.39999999999975,0.3
ND,Fireworks,2007,15,19.0,1.0
ND,Fireworks,2008,57,99.6,1.0
ND,Fireworks,2009,33,21.400000000000013,0.3
ND,Fireworks,2010,39,51.20000000000002,0.2
ND,Fireworks,2011,15,10.1,1.0
ND,Fireworks,2012,81,42.60000000000005,0.2
ND,Fireworks,2013,38,41.40000000000003,0.15000000000000002
ND,Fireworks,2014,21,18.200000000000003,1.0
ND,Fireworks,2015,28,390.00000000000006,1.0
ND,Lightning,1992,9,643.6,9.4
ND,Lightning,1993,6,18.2,1.25
ND,Lightning,1994,15,510.7,1.0
ND,Lightning,1995,2,40.1,20.05
ND,Lightning,1996,8,338.70000000000005,5.0
ND,Lightning,1997,6,23.700000000000003,3.75
ND,Lightning,1998,26,1972.5,9.25
ND,Lightning,1999,7,141.39999999999998,1.8
ND,Lightning,2000,43,3648.9999999999995,5.0
ND,Lightning,2001,6,15.6,1.0
ND,Lightning,2002,25,16823.7,15.0
ND,Lightning,2003,22,2474.6000000000004,3.0
ND,Lightning,2004,21,1876.57,10.0
ND,Lightning,2005,26,125.6,1.0
ND,Lightning,2006,49,10622.2,2.7
ND,Lightning,2007,18,374.9700000000001,5.7
ND,Lightning,2008,29,2856.3999999999996,3.5
ND,Lightning,2009,8,178.25,1.5
ND,Lightning,2010,7,301.40000000000003,0.1
ND,Lightning,2011,17,143.44,3.0
ND,Lightning,2012,22,3835.799999999999,1.8
ND,Lightning,2013,10,35.31,1.0
ND,Lightning,2014,9,138.39999999999998,4.0
ND,Lightning,2015,27,744.4,2.0
ND,Miscellaneous,1992,126,3492.5999999999995,2.0
ND,Miscellaneous,1993,112,1072.7,1.5
ND,Miscellaneous,1994,156,6063.6,1.9
ND,Miscellaneous,1995,62,325.4000000000001,1.0
ND,Miscellaneous,1996,110,1045.9000000000005,1.0
ND,Miscellaneous,1997,117,2915.8,1.4
ND,Miscellaneous,1998,105,933.4000000000007,1.1
ND,Miscellaneous,1999,68,9406.300000000003,3.1
ND,Miscellaneous,2000,95,3529.6999999999994,2.0
ND,Miscellaneous,2001,113,2905.2999999999993,1.0
ND,Miscellaneous,2002,232,8502.899999999996,1.5
ND,Miscellaneous,2003,198,3193.199999999998,2.0
ND,Miscellaneous,2004,154,2301.199999999999,1.0
ND,Miscellaneous,2005,165,8620.7,1.8
ND,Miscellaneous,2006,52,279.69999999999993,1.0
ND,Miscellaneous,2007,144,4503.5999999999985,2.0
ND,Miscellaneous,2008,127,3495.9500000000016,1.0
ND,Miscellaneous,2009,45,2097.3999999999987,1.0
ND,Miscellaneous,2010,49,1615.0,1.0
ND,Miscellaneous,2011,78,2174.4000000000005,1.0
ND,Miscellaneous,2012,227,5701.6799999999985,1.0
ND,Miscellaneous,2013,73,391.89999999999986,1.0
ND,Miscellaneous,2014,75,434.1000000000005,1.0
ND,Miscellaneous,2015,159,2565.56,1.0
ND,Missing/Undefined,1992,1,3.0,3.0
ND,Missing/Undefined,1994,1,1.0,1.0
ND,Missing/Undefined,1995,1,5.0,5.0
ND,Missing/Undefined,1996,18,83.89999999999999,0.5
ND,Missing/Undefined,2000,1,300.0,300.0
ND,Missing/Undefined,2002,2,1345.0,672.5
ND,Missing/Undefined,2003,3,1485.0,385.0
ND,Missing/Undefined,2004,5,1790.0,350.0
ND,Missing/Undefined,2005,9,360.0,20.0
ND,Missing/Undefined,2006,4,2550.5,375.0
ND,Missing/Undefined,2007,1,2.0,2.0
ND,Missing/Undefined,2008,25,14753.0,400.0
ND,Missing/Undefined,2009,7,271.1,11.0
ND,Missing/Undefined,2010,2,0.2,0.1
ND,Missing/Undefined,2011,5,2.4,0.1
ND,Missing/Undefined,2012,22,10561.2,30.7
ND,Missing/Undefined,2013,16,918.8000000000001,1.0
ND,Missing/Undefined,2014,6,63.0,2.5
ND,Missing/Undefined,2015,4,18.5,3.0
ND,Powerline,1995,1,0.4,0.4
ND,Powerline,1996,2,0.8,0.4
ND,Powerline,1999,1,1.0,1.0
ND,Powerline,2000,1,200.0,200.0
ND,Powerline,2003,3,6.6,1.5
ND,Powerline,2004,2,20.2,10.1
ND,Powerline,2005,2,16.0,8.0
ND,Powerline,2006,6,14.7,0.75
ND,Powerline,2007,1,1.0,1.0
ND,Powerline,2008,4,25.200000000000003,0.55
ND,Powerline,2009,4,4.0,1.0
ND,Powerline,2010,2,2.0,1.0
ND,Powerline,2011,4,22.0,3.0
ND,Powerline,2012,3,5.3,0.2
ND,Powerline,2013,8,372.57,0.65
ND,Powerline,2015,14,481.30000000000007,1.5
ND,Railroad,1994,1,2.0,2.0
ND,Railroad,1996,1,8.0,8.0
ND,Railroad,1997,1,132.0,132.0
ND,Railroad,2000,2,1002.0,501.0
ND,Railroad,2001,1,1.0,1.0
ND,Railroad,2003,1,105.0,105.0
ND,Railroad,2004,2,30.22,15.11
ND,Railroad,2005,1,3.0,3.0
ND,Railroad,2007,1,0.2,0.2
ND,Railroad,2009,2,8.81,4.405
ND,Railroad,2010,1,23.0,23.0
ND,Railroad,2011,5,126.7,2.0
ND,Railroad,2012,7,6883.85,4.0
ND,Railroad,2013,2,2.25,1.125
ND,Railroad,2014,1,15.6,15.6
ND,Railroad,2015,15,317.1,3.0
ND,Smoking,1992,3,9.0,3.0
ND,Smoking,1993,2,11.5,5.75
ND,Smoking,1994,2,1.1,0.55
ND,Smoking,1996,4,2.7,0.3
ND,Smoking,1997,2,2.5,1.25
ND,Smoking,1998,5,66.1,7.0
ND,Smoking,1999,5,2168.1,2.0
ND,Smoking,2000,3,15.2,5.0
ND,Smoking,2001,4,11.5,1.75
ND,Smoking,2002,8,1863.8,33.0
ND,Smoking,2003,5,5.2,1.0
ND,Smoking,2004,5,3.3000000000000003,1.0
ND,Smoking,2005,7,19.5,1.0
ND,Smoking,2006,2,34.5,17.25
ND,Smoking,2008,2,61.1,30.55
ND,Smoking,2012,11,14.6,1.0
ND,Smoking,2013,2,1.1,0.55
ND,Smoking,2015,18,617.4000000000001,1.0
ND,Structure,1992,2,0.2,0.1
ND,Structure,1993,2,2.2,1.1
ND,Structure,1994,4,43.0,1.0
ND,Structure,1996,1,10.0,10.0
ND,Structure,1997,1,2.0,2.0
ND,Structure,1999,4,2.2,0.55
ND,Structure,2002,7,12.399999999999999,0.5
ND,Structure,2003,5,38.800000000000004,0.5
ND,Structure,2004,11,21.700000000000003,1.0
ND,Structure,2005,4,4.1,1.0
ND,Structure,2006,2,0.2,0.1
ND,Structure,2007,2,0.8999999999999999,0.44999999999999996
ND,Structure,2008,4,2.1999999999999997,0.44999999999999996
ND,Structure,2009,2,3.3000000000000003,1.6500000000000001
ND,Structure,2010,3,0.6000000000000001,0.2
ND,Structure,2011,6,1.2999999999999998,0.1
ND,Structure,2012,3,3.1,1.0
ND,Structure,2013,7,9.799999999999999,0.1
ND,Structure,2014,3,10.9,0.5
ND,Structure,2015,15,28.3,1.0
NE,Arson,1992,2,44.5,22.25
NE,Arson,1994,1,50.0,50.0
NE,Arson,1995,3,165.1,5.0
NE,Arson,1996,2,102.7,51.35
NE,Arson,1999,2,130.0,65.0
NE,Arson,2000,7,932.5,100.0
NE,Arson,2001,1,1.0,1.0
NE,Arson,2002,1,120.0,120.0
NE,Arson,2003,5,6.91,1.0
NE,Arson,2004,2,24.5,12.25
NE,Arson,2005,65,3426.8999999999996,5.0
NE,Arson,2006,28,392.1,2.0
NE,Arson,2007,34,508.1600000000002,1.0
NE,Arson,2008,15,60.11,3.0
NE,Arson,2009,24,449.86,7.5
NE,Arson,2010,17,451.9600000000001,1.0
NE,Arson,2011,26,644.3000000000001,2.0
NE,Arson,2012,41,3135.4360000000006,2.0
NE,Arson,2013,8,53.309999999999995,2.0
NE,Arson,2014,20,90.39999999999999,1.0
NE,Arson,2015,17,133.7,1.5
NE,Campfire,1992,1,0.1,0.1
NE,Campfire,1993,2,10.0,5.0
NE,Campfire,1994,2,42.5,21.25
NE,Campfire,1996,1,85.0,85.0
NE,Campfire,1997,1,80.0,80.0
NE,Campfire,1998,1,2.0,2.0
NE,Campfire,2000,3,44.0,2.0
NE,Campfire,2001,1,45.0,45.0
NE,Campfire,2002,9,2.0,0.1
NE,Campfire,2003,1,0.3,0.3
NE,Campfire,2004,1,16.0,16.0
NE,Campfire,2005,1,25.0,25.0
NE,Campfire,2006,1,0.01,0.01
NE,Campfire,2007,12,38.2,0.1
NE,Campfire,2008,19,1268.9599999999994,0.5
NE,Campfire,2009,8,10.209999999999999,0.5
NE,Campfire,2010,18,1102.7,1.0
NE,Campfire,2011,16,2878.2499999999995,1.0
NE,Campfire,2012,31,647.91,1.0
NE,Campfire,2013,4,1.61,0.3
NE,Campfire,2014,17,1225.74,0.5
NE,Campfire,2015,15,50.22,1.0
NE,Children,1992,1,141.9,141.9
NE,Children,1994,6,94.4,12.0
NE,Children,1995,2,7.0,3.5
NE,Children,1996,1,0.1,0.1
NE,Children,1997,3,7.0,1.0
NE,Children,1998,3,8.0,2.0
NE,Children,1999,2,31.0,15.5
NE,Children,2000,1,4.0,4.0
NE,Children,2003,1,30.0,30.0
NE,Children,2005,2,4.2,2.1
NE,Children,2007,3,0.7,0.1
NE,Children,2008,7,19.009999999999998,1.0
NE,Children,2009,19,312.55,10.0
NE,Children,2010,2,2.0,1.0
NE,Children,2011,30,477.3500000000001,3.0
NE,Children,2012,15,133.64999999999998,1.0
NE,Children,2013,3,11.1,1.0
NE,Children,2014,17,765.5000000000001,10.0
NE,Children,2015,33,2172.95,7.0
NE,Debris Burning,1992,8,167.8,1.0
NE,Debris Burning,1993,3,95.5,25.0
NE,Debris Burning,1994,9,94.0,10.0
NE,Debris Burning,1995,6,90.3,13.5
NE,Debris Burning,1996,16,1316.5,2.5
NE,Debris Burning,1997,4,106.0,11.5
NE,Debris Burning,1998,5,3659.3,11.0
NE,Debris Burning,1999,14,591.0,6.5
NE,Debris Burning,2000,7,68.0,3.0
NE,Debris Burning,2001,19,52.95,1.0
NE,Debris Burning,2002,24,648.7800000000001,8.25
NE,Debris Burning,2003,32,179.46,1.0
NE,Debris Burning,2004,24,711.6000000000001,2.0
NE,Debris Burning,2005,44,472.75,1.75
NE,Debris Burning,2006,16,263.07500000000005,2.0
NE,Debris Burning,2007,224,2315.341,1.0
NE,Debris Burning,2008,243,2728.555099999997,1.0
NE,Debris Burning,2009,340,5728.760000000001,2.0
NE,Debris Burning,2010,213,5743.290000000004,1.0
NE,Debris Burning,2011,292,4369.401000000001,1.0
NE,Debris Burning,2012,319,11862.105000000018,1.0
NE,Debris Burning,2013,179,3213.340999999999,1.1
NE,Debris Burning,2014,294,9621.462100000017,1.0
NE,Debris Burning,2015,218,5413.770000000009,2.0
NE,Equipment Use,1992,4,3.1,0.5
NE,Equipment Use,1993,2,30.5,15.25
NE,Equipment Use,1994,5,1462.0,230.0
NE,Equipment Use,1995,2,120.1,60.05
NE,Equipment Use,1996,1,0.1,0.1
NE,Equipment Use,1997,9,724.7,6.0
NE,Equipment Use,1998,1,250.0,250.0
NE,Equipment Use,1999,10,74902.9,3.25
NE,Equipment Use,2000,11,824.7710000000001,0.2
NE,Equipment Use,2001,11,652.051,2.0
NE,Equipment Use,2002,8,1251.6,13.5
NE,Equipment Use,2003,14,502.30000000000007,3.5
NE,Equipment Use,2004,18,1112.1299999999999,5.0
NE,Equipment Use,2005,21,697.0200000000001,2.0
NE,Equipment Use,2006,15,6332.3,10.0
NE,Equipment Use,2007,129,3089.404999999999,1.0
NE,Equipment Use,2008,86,1595.8900000000003,1.0
NE,Equipment Use,2009,96,2843.2799999999997,1.75
NE,Equipment Use,2010,148,3859.9999999999995,1.0
NE,Equipment Use,2011,177,9294.17000000001,2.0
NE,Equipment Use,2012,213,11221.670000000007,2.0
NE,Equipment Use,2013,70,1167.3799999999999,1.0
NE,Equipment Use,2014,115,2538.289999999999,2.0
NE,Equipment Use,2015,125,6952.810000000004,2.0
NE,Fireworks,1997,1,1.0,1.0
NE,Fireworks,2002,24,945.3,9.0
NE,Fireworks,2003,1,0.1,0.1
NE,Fireworks,2005,1,0.4,0.4
NE,Fireworks,2006,2,2.0,1.0
NE,Fireworks,2008,1,288.0,288.0
NE,Fireworks,2009,10,42.07,0.175
NE,Fireworks,2010,8,15.209999999999999,0.5
NE,Fireworks,2011,15,78.54999999999997,0.2
NE,Fireworks,2012,57,140.5709999999999,0.25
NE,Fireworks,2013,17,49.99000000000001,0.25
NE,Fireworks,2014,19,33.07,1.0
NE,Fireworks,2015,10,178.45,0.75
NE,Lightning,1992,6,512.3000000000001,1.05
NE,Lightning,1993,7,34.300000000000004,2.0
NE,Lightning,1994,36,865.9000000000003,2.5
NE,Lightning,1995,31,9467.500000000002,20.0
NE,Lightning,1996,19,180.39999999999998,3.0
NE,Lightning,1997,26,240.49999999999997,0.5
NE,Lightning,1998,20,8175.8,4.0
NE,Lightning,1999,18,1819.2000000000003,3.95
NE,Lightning,2000,56,112871.20000000003,32.5
NE,Lightning,2001,22,1650.7999999999997,1.0
NE,Lightning,2002,47,851.9000000000001,0.3
NE,Lightning,2003,29,671.3199999999999,0.5
NE,Lightning,2004,24,520.3199999999999,1.0
NE,Lightning,2005,16,361.6,6.5
NE,Lightning,2006,32,78172.67,1.7
NE,Lightning,2007,123,12499.580000000005,1.0
NE,Lightning,2008,59,772.32,1.0
NE,Lightning,2009,35,505.3510000000001,1.0
NE,Lightning,2010,35,3658.5999999999995,4.0
NE,Lightning,2011,39,1194.6999999999996,1.0
NE,Lightning,2012,247,296362.56999999995,10.0
NE,Lightning,2013,38,5668.850000000001,1.0
NE,Lightning,2014,44,1581.51,5.0
NE,Lightning,2015,21,23473.85,10.0
NE,Miscellaneous,1995,3,7.199999999999999,0.1
NE,Miscellaneous,1996,4,6.6,1.75
NE,Miscellaneous,1997,3,0.30000000000000004,0.1
NE,Miscellaneous,1998,3,124.0,4.0
NE,Miscellaneous,1999,2,41.1,20.55
NE,Miscellaneous,2000,5,47.1,3.0
NE,Miscellaneous,2001,10,12.001,0.5
NE,Miscellaneous,2002,12,5108.7300000000005,1.0
NE,Miscellaneous,2003,67,1213.1099999999994,1.0
NE,Miscellaneous,2004,97,1211.02,3.0
NE,Miscellaneous,2005,24,1437.75,3.0
NE,Miscellaneous,2006,23,3890.0499999999997,2.0
NE,Miscellaneous,2007,222,1545.078499999998,0.25
NE,Miscellaneous,2008,126,890.5651000000008,0.5
NE,Miscellaneous,2009,109,906.4400000000005,1.0
NE,Miscellaneous,2010,106,1744.7199999999996,1.0
NE,Miscellaneous,2011,127,6021.350000000013,0.5
NE,Miscellaneous,2012,218,7888.847000000005,1.0
NE,Miscellaneous,2013,58,276.1799999999999,0.275
NE,Miscellaneous,2014,107,2468.210099999999,1.0
NE,Miscellaneous,2015,98,3579.02,1.0
NE,Missing/Undefined,1994,2,3780.0,1890.0
NE,Missing/Undefined,1995,4,45700.0,5350.0
NE,Missing/Undefined,1996,1,5000.0,5000.0
NE,Missing/Undefined,1997,2,7900.0,3950.0
NE,Missing/Undefined,1998,1,1500.0,1500.0
NE,Missing/Undefined,1999,7,40250.0,2830.0
NE,Missing/Undefined,2008,1,0.1,0.1
NE,Missing/Undefined,2011,1,7000.0,7000.0
NE,Missing/Undefined,2012,3,3144.3,637.0
NE,Missing/Undefined,2014,1,2.0,2.0
NE,Missing/Undefined,2015,2,1888.0,944.0
NE,Powerline,2000,2,2.1,1.05
NE,Powerline,2001,1,0.05,0.05
NE,Powerline,2002,1,150.0,150.0
NE,Powerline,2003,4,503.0,1.0
NE,Powerline,2004,1,0.1,0.1
NE,Powerline,2005,2,55.0,27.5
NE,Powerline,2006,3,0.30000000000000004,0.1
NE,Powerline,2009,32,121.82999999999998,1.0
NE,Powerline,2010,38,6644.760000000004,1.0
NE,Powerline,2011,55,6484.261000000002,1.0
NE,Powerline,2013,17,54.81,1.0
NE,Powerline,2014,56,810.405,1.0
NE,Powerline,2015,36,319.25999999999993,0.5
NE,Railroad,1994,1,0.1,0.1
NE,Railroad,2000,3,3.1,1.0
NE,Railroad,2001,5,4.0,0.625
NE,Railroad,2002,3,3.5,0.5
NE,Railroad,2003,4,7.35,1.125
NE,Railroad,2004,1,6.4,6.4
NE,Railroad,2006,2,10.0,5.0
NE,Railroad,2007,51,586.235,1.0
NE,Railroad,2008,34,122.55999999999997,0.875
NE,Railroad,2009,20,157.5,2.0
NE,Railroad,2010,16,89.54999999999998,1.0
NE,Railroad,2011,41,193.49999999999997,1.0
NE,Railroad,2012,39,1052.5899999999995,1.0
NE,Railroad,2013,22,37.22,1.0
NE,Railroad,2014,23,222.295,0.25
NE,Railroad,2015,13,16.95,1.0
NE,Smoking,1992,3,357.40000000000003,59.6
NE,Smoking,1993,3,3.2,0.1
NE,Smoking,1994,18,480.59999999999997,7.5
NE,Smoking,1995,5,200.6,40.0
NE,Smoking,1996,14,1586.9,10.0
NE,Smoking,1997,8,9070.0,11.0
NE,Smoking,1998,9,391.0,10.0
NE,Smoking,1999,20,785.3,3.45
NE,Smoking,2000,19,1297.23,10.0
NE,Smoking,2001,7,55.7,2.0
NE,Smoking,2002,54,1013.2500000000001,9.0
NE,Smoking,2003,3,202.5,1.5
NE,Smoking,2004,1,50.0,50.0
NE,Smoking,2005,1,0.5,0.5
NE,Smoking,2007,24,116.125,0.5
NE,Smoking,2008,20,38.75000000000001,0.5
NE,Smoking,2009,22,108.69999999999999,1.0
NE,Smoking,2010,9,20.900000000000002,1.0
NE,Smoking,2011,13,424.8,1.0
NE,Smoking,2012,40,518.71,1.0
NE,Smoking,2013,7,13.299999999999999,1.0
NE,Smoking,2014,10,854.15,0.375
NE,Smoking,2015,11,15.819999999999999,0.3
NH,Arson,1992,7,7.0,1.0
NH,Arson,1993,10,11.583,0.75
NH,Arson,1994,10,34.617,1.455
NH,Arson,1995,9,12.74,0.94
NH,Arson,1996,4,3.85,0.8
NH,Arson,1997,4,10.83,2.42
NH,Arson,1998,6,5.1,0.625
NH,Arson,2000,6,13.5,1.75
NH,Arson,2001,4,1.75,0.5
NH,Arson,2002,19,32.08,1.5
NH,Arson,2003,1,2.0,2.0
NH,Arson,2004,3,4.0,0.75
NH,Arson,2006,4,9.75,1.125
NH,Arson,2007,3,14.299999999999999,5.0
NH,Arson,2009,1,0.83,0.83
NH,Arson,2010,3,1.2000000000000002,0.1
NH,Arson,2012,4,1.1,0.25
NH,Arson,2013,2,0.35,0.175
NH,Arson,2014,2,0.017,0.0085
NH,Arson,2015,4,5.050000000000001,0.41500000000000004
NH,Campfire,1992,2,1.75,0.875
NH,Campfire,1993,30,37.309,1.0
NH,Campfire,1994,17,23.75,0.91
NH,Campfire,1995,28,32.503,0.5
NH,Campfire,1996,14,14.32,0.625
NH,Campfire,1997,11,14.1,1.0
NH,Campfire,1998,13,27.47,1.5
NH,Campfire,1999,3,15.9,2.5
NH,Campfire,2000,6,3.8,0.3
NH,Campfire,2001,15,8.3,0.1
NH,Campfire,2002,17,9.420000000000002,0.1
NH,Campfire,2003,4,5.85,1.375
NH,Campfire,2004,2,1.25,0.625
NH,Campfire,2005,4,4.5,1.0
NH,Campfire,2006,6,4.109999999999999,0.5
NH,Campfire,2007,9,6.77,0.25
NH,Campfire,2008,7,7.78,1.0
NH,Campfire,2009,3,0.75,0.25
NH,Campfire,2010,8,6.731,0.425
NH,Campfire,2011,1,2.2,2.2
NH,Campfire,2012,5,2.121,0.5
NH,Campfire,2013,9,1.2700000000000002,0.1
NH,Campfire,2014,13,0.8100000000000002,0.025
NH,Campfire,2015,18,28.970000000000006,0.15000000000000002
NH,Children,1992,21,22.273,1.0
NH,Children,1993,25,30.988999999999997,0.91
NH,Children,1994,19,20.503999999999998,1.0
NH,Children,1995,46,58.763000000000005,0.96
NH,Children,1996,12,15.844,0.75
NH,Children,1997,8,7.12,0.625
NH,Children,1998,32,32.92,0.75
NH,Children,2000,5,6.83,0.5
NH,Children,2001,20,34.92,1.0
NH,Children,2002,7,5.25,0.5
NH,Children,2003,3,8.0,0.5
NH,Children,2004,2,1.0,0.5
NH,Children,2005,10,17.0,1.0
NH,Children,2006,8,16.082,1.016
NH,Children,2007,11,39.75,1.0
NH,Children,2008,9,5.91,0.5
NH,Children,2009,5,18.8,1.0
NH,Children,2010,3,3.35,0.5
NH,Children,2012,4,1.525,0.375
NH,Children,2013,1,0.25,0.25
NH,Children,2014,2,0.195,0.0975
NH,Children,2015,3,2.55,0.03
NH,Debris Burning,1992,31,53.242,1.0
NH,Debris Burning,1993,22,16.063,0.5
NH,Debris Burning,1994,23,20.44,0.5
NH,Debris Burning,1995,31,40.25,0.5
NH,Debris Burning,1996,13,12.3,0.75
NH,Debris Burning,1997,23,21.55,0.46
NH,Debris Burning,1998,25,15.02,0.5
NH,Debris Burning,2000,25,29.79,0.5
NH,Debris Burning,2001,20,17.09,0.5
NH,Debris Burning,2002,18,12.58,0.5
NH,Debris Burning,2003,18,23.0,1.0
NH,Debris Burning,2004,22,20.25,0.5
NH,Debris Burning,2005,43,56.16,1.0
NH,Debris Burning,2006,36,77.94500000000001,0.6
NH,Debris Burning,2007,22,15.0,0.25
NH,Debris Burning,2008,18,18.5,0.625
NH,Debris Burning,2009,18,25.407999999999998,0.915
NH,Debris Burning,2010,35,8.607000000000003,0.003
NH,Debris Burning,2012,10,5.96,0.5
NH,Debris Burning,2013,51,13.709999999999992,0.17
NH,Debris Burning,2014,51,5.635999999999998,0.025
NH,Debris Burning,2015,52,31.760000000000026,0.03
NH,Equipment Use,1992,4,4.459,1.25
NH,Equipment Use,1993,2,2.25,1.125
NH,Equipment Use,1994,5,3.33,0.5
NH,Equipment Use,1995,6,6.959,1.25
NH,Equipment Use,1996,1,2.0,2.0
NH,Equipment Use,1997,3,2.08,0.75
NH,Equipment Use,1998,12,21.11,0.75
NH,Equipment Use,2000,3,5.25,2.0
NH,Equipment Use,2001,7,27.75,4.0
NH,Equipment Use,2003,3,4.75,2.0
NH,Equipment Use,2004,2,1.92,0.96
NH,Equipment Use,2005,4,3.76,0.88
NH,Equipment Use,2006,1,0.5,0.5
NH,Equipment Use,2007,1,0.3,0.3
NH,Equipment Use,2008,2,1.25,0.625
NH,Equipment Use,2009,5,7.5,1.0
NH,Equipment Use,2010,5,2.8200000000000003,0.2
NH,Equipment Use,2012,3,1.8,0.5
NH,Equipment Use,2013,3,0.94,0.25
NH,Equipment Use,2014,5,6.11,1.0
NH,Equipment Use,2015,6,11.439999999999998,0.065
NH,Fireworks,2001,1,1.0,1.0
NH,Fireworks,2013,1,0.02,0.02
NH,Fireworks,2014,1,0.11,0.11
NH,Fireworks,2015,1,3.0,3.0
NH,Lightning,1993,2,9.18,4.59
NH,Lightning,1994,2,7.25,3.625
NH,Lightning,1995,10,16.3,0.625
NH,Lightning,1996,7,7.4,0.2
NH,Lightning,1997,4,8.75,1.75
NH,Lightning,1998,8,9.25,0.5
NH,Lightning,1999,1,0.2,0.2
NH,Lightning,2000,3,3.75,1.5
NH,Lightning,2001,4,4.1,0.9
NH,Lightning,2002,15,21.07,1.5
NH,Lightning,2003,2,0.73,0.365
NH,Lightning,2004,1,0.5,0.5
NH,Lightning,2007,4,2.7,0.75
